office supplies,box,calculator,calendar,CD,cell phone,chalk,clock,computer,envelope,eraser,fan,highlighter,keyboard,magazines,marker,newspaper,notebook,package,paper,paperclip,pen,pencil,printer,rubber bands,scissors,stamp,staple remover,stapler,staples,typewriter
0.012004699,-0.014470454,0.019103454,-0.026095394,-0.013093164,-0.023278091,0.063479185,-0.041602436,0.027783876,0.013667376,0.030550161,0.042520408,0.04460838,0.023609156,0.055545766,0.020802166,0.052528434,-0.025599612,-0.006454358,0.059091974,0.011496597,-0.024619292,-0.029370565,0.05025399,0.06806418,0.05119723,0.045936882,0.07328933,0.029655788,0.056301605,0.057893462
-0.0686165,0.05647928,0.013613205,0.063410535,-0.012681283,-0.027131714,0.007369415,0.000907356,0.05854381,-0.034168568,-0.08456035,0.046397347,0.041236397,-0.010100448,0.031996787,-0.056074243,0.072124586,-0.01625572,0.08386361,0.07499429,0.006085413,-0.08097521,-0.050001975,0.057775404,-0.050891005,0.013211262,-0.014570876,0.009576871,-0.018436844,0.012916881,-0.004487892
0.006866955,-0.023080677,-0.003154372,0.020315364,-0.035738774,-0.05937826,0.015559253,0.005708629,0.039647225,-0.016709754,0.007976604,-0.006210575,0.034483228,-0.06683194,0.053607356,-0.0556648,-0.03376521,0.013663295,0.024912298,-0.007731187,0.013525249,-0.06851751,0.04624623,0.06348855,-0.040454313,0.032135937,0.004607554,0.015495583,0.023849707,0.04702715,-0.069315724
-0.03095296,0.04061063,0.016370457,-0.01350816,0.03445691,-0.071390755,-0.054812282,-0.006053244,-0.007980369,-0.048369724,0.011142327,0.038357995,0.015093939,-0.018561656,-0.038346488,0.009414313,0.017947773,0.003181455,-0.010912222,-0.025052985,-0.003780921,-0.015292785,-0.028199464,0.032921158,0.025533691,-0.025412556,-0.047600254,-0.019755125,0.01045697,0.004263714,-0.027000139
0.033403933,0.038747583,0.047940623,0.03604076,0.06832918,0.059165202,0.05529054,0.07699094,0.04479674,0.055213507,0.068496324,0.05439493,0.07116638,0.053431567,0.07286807,0.06427722,0.07149459,0.030341098,0.029372571,0.045628894,0.06314691,0.061999224,0.05818271,0.034322716,0.017476039,0.07011975,0.07275223,0.06613308,0.048181664,0.06281287,0.04930129
0.023624562,0.001311637,-0.018243598,0.035460975,0.011167482,-0.012141992,-0.051810984,-0.021766586,0.026633296,-0.043518215,0.01791399,0.034842003,-0.046221003,0.060705222,-0.016276428,-0.038407005,0.014228189,-0.04618529,0.03249905,-0.033614583,-0.018411465,0.005241699,0.024908395,-0.000286093,0.001090615,-0.015372757,0.059244573,-0.052614845,-0.064502865,-0.04811985,-0.038918354
0.050628006,-0.005991919,0.06010662,-0.028609436,-0.07884735,-0.09286653,0.066415444,-0.049426265,-0.093862906,0.058297984,0.006094754,-0.040700912,-0.023708891,-0.08449924,-0.011436318,0.052247796,0.05756367,-0.08274698,0.049680468,0.061666675,0.055023972,0.06518148,0.044976987,-0.068344496,0.00598865,0.066109896,0.06138056,0.07666572,0.012565687,0.055327237,-0.025841856
-0.076488316,-0.027288718,-0.06850726,-0.011171839,-0.052636165,-0.04491937,-0.069609106,-0.030046234,-0.03679181,-0.05152194,-0.009662282,-0.05103449,-0.026509158,-0.020957632,-0.032567106,-0.006238523,-0.016301341,-0.012111488,-0.032404523,-0.047003444,-0.022412939,-0.052428447,-0.049628664,-0.051924556,-0.041085906,-0.001065898,-0.01960333,-0.03376194,-0.05440176,-0.046796303,-0.02374725
0.033218186,0.008750176,0.033723574,-0.038630538,-0.051508166,-0.001515737,0.00924617,-0.042804,-0.020480173,0.048592474,-0.052437827,-0.018537179,-0.05794406,-0.07407165,-0.07744098,-0.002581432,-0.08317188,0.029802833,0.014058507,-0.02644549,-0.030229274,-0.018385291,0.015109254,0.048311595,0.04421462,0.0637772,-0.025107732,0.02809852,0.0577214,0.040435802,-0.018767625
-0.042856153,0.003165443,-0.033454776,-0.064910024,-0.054350663,-0.057768315,-0.056961756,-0.08262193,-0.046566658,0.04001612,-0.060429882,0.001339681,-0.003404126,-0.07110805,0.020757675,-0.04248986,-0.000828153,0.02102007,-0.015086351,-0.05769135,-0.071328185,-0.07202539,-0.070669115,0.006955008,-0.017129544,-0.06990188,-0.057197653,-0.052612826,-0.08208251,0.007552013,-0.06765483
0.014624056,0.063407265,-0.07177301,-0.002878297,-0.017906135,0.01905886,0.069052905,-0.00659326,0.011620299,0.015793571,0.07051407,0.000327834,0.08337848,0.033521153,-0.039171625,0.012615615,-0.051862184,-0.020211242,0.07160918,-0.02120583,-0.01740079,0.026025692,0.05490153,-0.022024512,0.06663402,0.06828508,-0.003891763,0.08553276,0.050031718,0.022573233,-0.001500147
0.07821021,0.083392665,0.05945851,0.07239384,0.06567054,0.03997719,0.07683859,0.076200105,0.08280895,0.07830305,0.079400636,0.08196036,0.068182334,0.0767168,0.06778217,0.07609864,0.07438847,0.08341904,0.08171539,0.054812457,0.046872426,0.077960774,0.0747499,0.06187901,0.001240918,0.048343256,0.06716385,0.049941704,0.077808484,0.07189732,0.05103785
0.047684766,0.06712345,0.028439049,0.061320513,-0.020362917,0.019269574,0.023940966,0.037995268,0.045455452,0.05680756,0.023076538,0.054539017,0.05137508,0.04953742,0.0604912,0.06547805,0.061359618,0.015001863,0.05374398,0.032641932,-0.01755262,0.06644212,0.036058974,0.061160576,-0.006136924,0.008238779,0.052926764,0.027080612,0.04062095,0.00450591,0.0532187
0.041865937,0.07940761,0.01711734,0.07138358,0.035189416,0.054677974,-0.02964588,0.010796714,0.07985233,0.058434527,0.056814775,0.000372129,0.04267663,0.052385576,0.066610664,0.08556964,0.060451083,0.05371884,0.08257967,0.04822163,0.031809848,0.034596868,0.007688454,0.068874635,-0.016971473,0.028440576,0.04113783,0.043036602,0.0474995,0.05302671,0.061164703
-0.011703931,0.069989584,0.054070283,0.06287755,0.048225876,0.046163574,0.06367271,0.05274539,0.056046385,0.055022854,0.06119305,-0.060849812,0.055845745,0.059660517,0.057295397,0.019179225,0.023159916,0.034304325,0.042241596,0.036830805,0.052272435,0.032622855,0.04274073,0.046971,0.031526268,0.054559816,0.024676275,0.06576001,0.051251672,0.01264229,0.06316978
0.061041307,0.071036436,0.037676588,0.044222116,0.06770259,0.08082574,0.051201224,0.070285976,0.024833951,0.05401365,0.08076443,-0.014450875,0.047703136,0.06412463,0.0714412,0.010937393,0.07633438,0.07181591,0.048678067,0.07028,0.055648107,0.073864825,0.057640214,0.03634957,0.043186627,0.06150719,0.055570774,0.000686388,0.05973655,0.07015891,0.071100764
0.049560912,-0.032184955,-0.04386154,-0.0541899,-0.027516117,0.014130295,0.03118817,-0.011858325,-0.024935845,0.012236692,-0.002592816,-0.041381106,0.036952145,-0.069107145,-0.007832458,0.025273267,-0.008332467,-0.07248723,-0.043196976,0.025909485,0.078862555,-0.024840308,-0.03048582,-0.055548206,-0.005171583,0.063661076,-0.032533575,0.04817558,0.06846675,0.00137517,-0.070320405
0.006845008,-0.023022056,0.004748789,-0.031076979,0.008734757,-0.03402365,-0.041776076,-0.056045808,-0.045252882,0.001162655,0.001078959,-0.013780519,-0.013006421,0.019872641,0.015568943,0.018297317,-0.008749542,0.006711712,-0.013229298,-0.029434742,-0.015204019,-0.01755373,-0.029909914,-0.006465159,0.047860548,-0.001678341,-0.006189696,0.040350314,-0.004818173,0.04682665,0.028710186
0.06790884,0.039857488,0.030740423,0.073448084,-0.024222441,0.052947856,0.01776328,0.053552777,0.023875128,0.021124706,-0.060766518,-0.002011377,-0.001516712,0.03342227,0.033424813,-0.06004044,0.039574258,0.00385008,0.005870183,0.02505418,-0.059663154,0.026858797,-0.012479872,-0.0309319,-0.058938596,0.06576577,-0.001594467,0.052985493,0.05566965,0.03202675,0.07504921
-0.03325479,0.01640592,0.004004955,-0.073523514,-0.045350917,-0.042940818,-0.046670035,-0.004609786,-0.043989364,-0.062297456,0.006696078,-0.072262295,-0.01763121,-0.001401553,-0.060638014,-0.03207858,-0.062343698,-0.07497836,-0.016678588,-0.034227256,-0.009602098,0.028507918,0.002207022,-0.057878908,0.0484008,0.015104235,-0.030339904,0.036783155,0.001213855,-0.0254719,-0.0779281
-0.05186374,0.01546778,-0.049718075,-0.03260316,-0.019530596,-0.04706008,-0.061611656,-0.03000879,-0.045890793,-0.02017022,-0.054368608,0.010127449,-0.04764175,-0.03124303,-0.03579018,-0.03193424,-0.01925817,-0.051040992,-0.032731205,-0.0542963,-0.006087953,-0.042326268,-0.029374532,-0.048125166,-0.06419163,0.01964654,-0.023915522,-0.04436841,-0.002503205,-0.047956966,-0.013972967
0.053677935,0.07435662,0.043783735,0.025523689,0.052093934,0.034218844,-0.015917363,0.048058797,0.06915653,0.06654005,0.038835753,0.028101396,0.053066052,0.06762898,0.06453274,0.081164554,0.05533813,0.024969438,0.08098043,0.054049786,0.03907083,0.02290039,0.0448611,0.06674197,0.056439187,0.044568636,0.054751188,0.081881374,0.05852797,0.07541124,0.040914092
0.021361269,-0.01865438,-0.04162715,-4.87E-05,-0.07995338,-0.08509919,-0.013186793,-0.06708748,-0.009880361,-0.053207275,-0.01369009,-0.06708634,-0.055262785,-0.07019612,0.005182175,-0.06221328,0.023478922,0.05164309,0.004675241,0.027232,-0.03435182,-0.009178568,0.01893947,0.031496514,-0.068943165,-0.01448489,-0.03404791,0.015877213,-0.031813342,0.008564943,-0.001645912
0.06482274,-0.018110635,0.02914446,0.057854526,0.01100869,0.06262042,-0.042601716,0.011006771,0.03854973,0.06326844,0.04115112,0.033515938,-0.004443565,-0.045467984,0.02257099,0.04949075,0.03539413,0.07375312,0.003095176,0.069693215,0.07297236,-0.025815811,0.014238508,0.068052545,0.062237285,0.023938669,0.01746124,0.03364557,0.07560687,0.051022798,0.050738398
-0.022495791,-0.06276947,-0.035512473,0.040957358,-0.016087161,-0.018064126,0.004398149,0.02375113,-0.003566302,-0.06509003,-0.005024162,0.024819417,-0.06594585,0.006462389,0.007508601,-0.02751513,0.08297834,0.03544844,-0.08216977,0.08087744,-0.0627208,0.013814565,0.04081909,0.069756605,-0.049904026,0.01441293,0.015010461,-0.010489168,-0.029545585,0.058919318,-0.048980884
0.06082878,-0.013800677,0.012530488,0.058763295,0.029683188,0.06800918,0.040188853,-0.042945698,-0.002821985,0.028537598,0.0551789,-0.026472067,0.04653341,-0.011304695,0.026121473,-0.023335025,0.029524533,-0.034276538,0.04442897,0.0529402,0.07002585,-0.007392552,0.04566169,0.038448464,0.046041116,0.05468856,0.06502138,0.059322022,0.055837784,0.027529815,0.034771807
-0.007549592,0.07252972,0.039328817,0.0284262,-0.06770419,-0.077506915,0.04251416,0.04004764,-0.02771835,0.03378217,0.05313401,-0.023603247,0.04657796,-0.011106998,0.03208466,-0.04080294,-0.024732914,-0.056851808,0.045040593,-0.050764345,-0.03993207,-0.003158714,-0.050167833,-0.047539983,-0.03361916,-0.03458995,-0.053907566,-0.019552931,-0.017939435,-0.04530577,-0.009164032
0.015930757,0.0220532,-0.001695548,0.07417201,-0.0326249,0.045142338,-0.070071355,0.010595244,0.02219381,-0.07762077,-0.02398793,-0.014306325,-0.027892208,0.08300325,0.020643484,0.039923064,0.043944392,0.06844217,0.046799693,-0.024459321,-0.067003146,-0.026151316,-0.061598573,-0.005001048,0.037187472,-0.057952773,-0.059446614,-0.07680241,-0.030312488,-0.03996892,0.063314214
-0.0171761,-0.006473563,0.014893573,0.017528353,-0.049431212,0.030263651,0.07510764,-0.009221686,0.013556223,-0.026129454,0.026919032,0.04063559,0.017667936,-0.002245144,0.0394145,0.077546805,0.067070164,0.04160667,0.000978505,0.012064296,-0.07027854,0.020734351,0.017552119,-0.020338038,-0.037945524,-0.050186634,-0.003944681,-0.047702044,-0.018447107,0.013996881,-0.038700815
-0.036779426,0.038347445,0.043761518,-0.01473475,0.04702557,-0.04366575,-0.06657394,-0.04771142,0.021299282,0.025974585,0.001019351,0.015895005,0.006430883,0.0522705,0.007415959,0.023206664,0.07216291,-0.015964366,0.055306323,0.05950827,-0.039908897,0.025916426,-0.037121836,0.006509586,-0.07488477,-0.04195815,0.05659006,-0.0376319,-0.045704298,-0.032847453,0.046514258
0.028247701,0.035627197,0.09149219,0.07300125,0.05891273,0.011613213,0.06622081,0.06916818,0.06372392,0.054408327,0.018114269,0.061431933,-0.018584643,0.030075,-0.024429036,0.045003694,0.047075406,-0.034522712,0.028611194,0.063597135,0.014884494,0.05264901,0.058124684,0.067006744,0.05559532,0.01463407,0.060543474,-0.03208752,0.010293537,0.008278732,-0.001613871
0.007974893,0.006156765,-0.047627177,-0.04576494,-0.029619606,-0.0499111,-0.059198882,0.020673992,-0.05713257,0.01620155,-0.028728513,-0.07455181,-0.07696801,-0.004619897,-0.06796846,-0.028749049,-0.03928616,-0.027223803,-0.062041882,-0.05461298,0.010855179,-0.02194936,-0.0695884,-0.044402786,-0.059687734,-0.035940986,-0.04672486,-0.06336086,0.004627807,-0.06800782,-0.026172094
0.029896606,-0.006422902,-0.031151865,0.03391408,-0.07729476,0.09400014,0.058710188,-0.00278095,-0.06834057,0.02784039,0.032627877,-0.086385615,-0.009382386,0.001615257,-0.036361996,-0.021669816,-0.000939532,0.02538027,-0.012187327,0.009556022,-0.065082036,-0.059874713,-0.047015075,0.019302834,-0.06853041,-0.06841827,-0.07568368,0.06704231,0.041344117,0.056282587,0.03561647
0.037963852,-0.02297116,-0.03655408,-0.022969302,0.049179927,-0.077160016,0.032394767,-0.016910201,0.035369832,-0.034097213,0.057496868,-0.031432495,0.000326649,-0.056114383,-0.019696543,0.04155014,0.038575836,0.005066918,-0.011520178,0.0436425,0.06337773,0.017655876,-0.002827979,0.027280264,0.054054722,0.041771516,-0.022499176,0.05684056,0.011965055,0.06904994,-0.069019414
-0.015374205,-0.06548317,-0.021394266,-0.011384632,-0.011969307,-0.05966148,-0.036494736,-0.050821885,-0.036355782,-0.060998503,-0.061843112,-0.079286195,0.007958383,-0.038792446,-0.035430353,-0.054579526,-0.07609844,-0.06719439,-0.07094462,-0.07677098,-0.06794728,-0.038074113,-0.04853245,-0.0552824,-0.046920124,-0.06454759,-0.07814209,-0.036327828,-0.05783945,-0.07214729,-0.0567934
0.005233521,-0.040273655,0.07456529,-0.014387473,-0.026461786,0.02194852,0.06384869,-0.008347381,0.057779204,0.01834441,0.008925746,-0.012060976,-0.015681997,0.03480179,-0.048489135,0.00184141,0.032935526,-0.055426415,0.034208853,-0.014168296,0.042041764,-4.11E-05,0.053204615,0.052301105,-0.061064158,-0.059062187,0.040116392,0.02116671,-0.031353362,0.01646345,0.06876449
0.052539494,-0.01710894,-0.08269249,-0.048744563,-0.04601796,-0.08399571,-0.022971867,-0.051063992,-0.049885407,0.024855368,-0.050628792,-0.05976652,-0.022521362,-0.05342606,-0.055809602,-0.003353411,-0.029788988,-0.065757275,0.043203,-0.056398384,-0.07352035,-0.07900157,-0.07837852,-0.031695724,-0.071804464,-0.07620783,-0.04983875,-0.027505,-0.03863727,-0.07244322,-0.07344154
0.065900914,0.032370023,-0.006201503,-0.005694546,-0.008005212,0.03170968,0.011460163,-0.047422368,0.0449597,0.046984907,0.03949048,-0.038523007,0.002976284,0.047376245,0.01785649,0.030763403,0.040246394,0.05004819,0.04289056,0.04077585,-0.021821978,0.011007013,-0.004232966,0.04620071,0.04035055,0.059297115,0.01778588,0.008838092,0.052549798,0.078034855,-0.0111693
0.06293461,0.051643986,0.050408367,0.0653684,-0.002583137,0.03940961,-0.026417183,0.060308706,-0.008697874,-0.001340726,0.035924274,-0.013942855,-0.030590098,-0.045376133,0.05528294,0.06767188,0.060125705,0.035308078,0.008489426,0.062829085,0.025198268,0.049969416,-0.005413761,0.038422998,0.0566615,0.036632273,0.019740721,-0.02210908,0.043410346,0.052112896,-0.038235933
-0.07461044,0.0399475,-0.056873254,-0.05861466,0.050208468,-0.027802868,-0.01436909,-0.014409951,-0.014865779,0.017542541,-0.002470658,-0.056269806,-0.022964092,-0.029467467,-0.04463374,-0.055477656,0.0154207,-0.061837804,-0.06457648,-0.000198675,0.040086634,0.03609189,-0.023974562,-0.053127456,0.001475071,-0.0584753,-0.084535114,-0.012744473,-0.042026896,-0.005138875,-0.053832646
-0.027328312,-0.009093078,0.008410249,0.001129792,-0.006862447,-0.012427553,0.007602425,0.012021141,0.034795184,-0.023086654,-0.0482515,0.03903152,-0.0515366,-0.028026862,0.004220358,-0.040082853,-0.06226588,-0.0679216,-0.053213183,-0.071579576,-0.060236406,-0.021608884,0.009249819,-0.008665421,0.01246676,-0.052890874,-0.03865074,-0.071274474,-0.059945505,-0.0814542,-0.06816438
-0.061334733,-0.077220425,0.009207028,-0.029760247,-0.043550994,-0.027308103,0.035184547,0.001063898,-0.05454644,-0.07666944,-0.013753702,0.005633147,-0.031354364,-0.042288423,-0.04378152,-0.026506556,-0.058147687,-0.074607015,-0.07261783,-0.04925978,-0.011900646,-0.02425891,-0.015221735,-0.034797046,0.001480475,-0.060237482,-0.049113203,-0.006305891,-0.005666239,-0.04863929,-0.00869689
0.061006356,0.063112736,0.040998053,0.049141746,0.034240693,-0.03887564,0.061662577,-0.052710958,-0.013718183,0.042720053,0.004405401,-0.044963524,-0.020922557,-0.004533795,0.01246474,0.020247614,0.03228082,0.007231004,0.06599219,0.01222184,-0.041978292,-0.000463199,-0.009142572,-0.001866348,0.016995389,-0.048182074,-0.04221636,-0.002082372,0.02803882,0.050362814,-0.053618014
-0.021305883,-0.016222911,-0.050027695,-0.009103782,-0.059434116,0.000627346,-0.05802933,0.001044941,-0.030508606,-0.068217695,-0.06499153,-0.07397292,-0.04132705,0.008448945,0.011745949,-0.036447745,-0.047673073,-0.056099955,-0.032276876,-0.039123967,-0.042708274,-0.010033379,-0.003060837,-0.059981916,-0.06353404,-0.034827027,-0.05236324,-0.023265421,-0.06404872,-0.022301191,-0.06968401
0.007792586,-0.04814135,-0.016664146,-0.007680652,-0.042150147,-0.02120345,-0.035725143,0.05388901,-0.000885039,0.014134407,-0.028226659,-0.005684203,0.009807021,0.04968153,-0.009407976,0.017236192,0.023886792,-0.025560737,0.030504331,0.032478344,-0.043879867,-0.018860755,-0.005762444,0.051175535,0.036359508,0.05337123,0.05016556,-0.040057722,-0.038491324,-0.01953818,0.061836526
0.08076649,0.038436033,-0.07375547,-0.05004984,-0.046971094,-0.019097423,-0.003252692,-0.00987117,0.001693164,0.0392258,-0.022207038,-0.05417098,-0.063092574,-0.036292158,-0.029426293,-0.0082577,0.027279109,-0.050588697,0.01656043,0.004972555,-0.071947195,-0.043158956,-0.06412671,-0.020265063,-0.065840244,-0.032828964,-0.019341838,-0.06250828,-0.034546103,0.03260528,0.00133349
0.04526456,-0.07655873,0.020622099,0.033476107,-0.037118416,-0.023634564,-0.005270078,0.030284634,0.004817727,-0.06484058,-0.042160563,-0.03533895,-0.029643422,-0.05761748,0.06888974,-0.004627039,0.08014482,0.05409121,-0.06820039,0.069321744,0.004632622,-0.053207565,0.019827923,0.04535875,-0.022761649,0.039508,-0.039590634,0.019791396,0.026333896,0.038413607,-0.049998224
-0.03479711,0.024521656,-0.028658574,0.015045174,0.031753488,0.033841804,-0.057331514,-0.002493477,0.031954512,0.002524002,0.00143908,0.014118947,-0.047826827,-0.011237246,-0.03942257,0.017622191,-0.0771691,0.038099404,0.029816806,-0.000511984,-0.006054057,0.040751144,0.03036208,0.02236137,-0.021844383,0.03761786,0.000693273,-0.033487357,-0.007636615,-0.039838526,0.03308905
0.01752702,-0.04299913,-0.046260733,0.074717015,0.07380017,0.07221225,0.020388376,0.046473194,0.012052578,0.001188307,-0.00649108,-0.001223581,0.009097728,0.015943864,0.044336203,-0.033826463,0.037464865,-0.041264527,0.020652976,0.022336857,0.010634282,-0.051990114,0.029654635,0.064077914,0.064878024,0.027875133,0.08388584,-0.04102569,-0.053788193,-0.042047642,-0.011839584
0.058322743,0.04852888,0.0325322,-0.020380687,0.06839082,0.050670262,-0.024642855,-0.036976438,0.015824318,0.05437148,-0.008187579,-0.03001786,0.055607785,-0.010283337,0.060031924,0.060561813,0.05777802,0.06323057,0.03974449,0.046672203,0.03485055,0.017629568,-0.021423966,0.037854634,0.05311482,-0.003855384,0.010149785,0.08180612,0.07968578,0.074670985,0.019113861
0.020813309,-0.001922276,-0.005641937,0.0640983,-0.022768768,-0.019869903,-0.066810235,0.003016667,0.008768184,0.040062208,-0.07772856,0.041136827,0.037542433,0.019620188,0.025557313,-0.02654779,-0.006606686,0.016052932,0.053819712,-0.0002217,-0.05771275,0.012324314,0.008876102,-0.0403282,-0.04381435,-0.032337125,0.043113463,-0.08274754,-0.056232702,-0.00657921,-0.006035521
-0.005331867,-0.08275154,0.026902717,0.056395374,0.03400992,-0.025555734,0.001370197,-0.021014871,-0.04601429,-0.05052791,0.012634723,-0.03207323,-0.042584114,-0.014691236,-0.028991632,0.014291235,-0.033961907,-0.06619979,-0.075752944,-0.05094147,-0.06865343,-0.041914035,-0.04873676,-0.028781606,-0.0216249,0.03167055,-0.03433986,0.0608206,-0.000111089,0.02315488,-0.008441125
-0.024337087,0.003315266,0.014717106,-0.042452134,-0.013630694,-0.02971461,-0.01028173,-0.04270812,-0.050960246,0.048481766,-0.043374185,-0.024553226,0.061467305,0.013121434,-0.047370628,0.000246625,-0.063232146,0.021318268,-0.04234333,-0.029462546,0.027673826,0.046129476,0.025809363,-0.01076101,-0.014883721,0.062439673,-0.018642647,-0.041267212,-0.029944832,-0.026746882,0.014825752
-0.060408928,-0.021550834,-0.08572788,-0.084683366,-0.010832125,0.03054555,-0.026951797,-0.08344163,0.014354996,0.06856562,-0.086300924,0.018552335,-0.030369483,-0.08708776,0.078463316,-0.087192886,0.028097464,-0.020750964,0.040441904,0.069014676,-0.001300438,-0.078393735,-0.08227062,0.035872806,0.006407309,-0.018190503,-0.065655395,0.021190908,-0.007108426,0.040804125,-0.060900554
0.054017056,0.043694157,0.027482992,0.076278485,0.035434723,0.015542056,-0.001046091,0.053338073,-0.013198405,0.007619223,0.06959977,0.038002826,0.039630767,-0.014606684,0.06374699,0.03952115,0.03334259,0.02689464,0.059806857,-0.012253604,-0.033128716,0.03529299,0.00459581,0.04444854,0.033156652,-0.033473372,-0.021306878,0.012132747,0.023324162,0.06386331,-0.03961241
0.059514888,0.03490245,0.02392059,-0.02791364,-0.043119323,0.037483364,0.03685915,0.019966912,0.015100656,0.067662336,-0.002449914,0.068801284,-0.039583307,0.000412553,0.025728391,0.001762687,0.03621716,0.05750347,0.069607995,0.01929554,0.053308275,0.028199868,-0.00734628,-0.02543124,0.04055492,0.05772589,0.019890929,0.058242906,0.009888914,0.04667993,-0.03642545
-0.008938544,-0.08999786,-0.06980261,-0.025620641,-0.027651785,0.08902493,-0.057352997,0.01786886,-0.020807989,-0.03133582,0.060087595,0.023370098,0.019444257,-0.008215791,0.0327471,0.05724571,0.035822265,0.036524493,0.043040052,0.024733676,-0.051694855,-0.007400934,0.019055093,0.011377132,0.07223238,0.013022267,0.044165906,0.031030461,-0.058192834,0.02737343,-0.048636395
-0.01743494,-0.02461756,-0.04168982,0.008947008,0.015806533,-0.017188203,-0.011268989,0.00633193,-0.022774704,-0.006238684,0.021719314,-0.060989972,-0.028457936,-0.035007138,-0.00556102,-0.04757792,-0.05641422,0.003050728,0.004951048,-0.06347112,-0.050377477,0.004271054,-0.033830956,-0.06188412,0.007555987,-0.017133059,-0.07611468,-0.041664712,-0.06440467,-0.057791132,-0.03678141
-0.021942995,-0.018957518,-0.049971584,-0.002130214,-0.000500112,-0.041545108,-0.022828883,-0.039567377,-0.046358187,-0.036197666,-0.05501386,-0.001030013,0.031385083,-0.041296173,0.017407194,-0.025214892,-0.034745898,-0.022446776,-0.02614415,-0.003229786,0.021415392,-0.063729644,-0.038375027,-0.012088616,-0.057231404,0.012152129,-0.024791563,-0.045956552,-0.010728063,-0.023250485,-0.030852517
0.040643025,-0.018710198,-0.03938637,0.035808995,-0.016504494,0.019610036,-0.032320242,-0.063945144,-0.070099175,0.021488518,0.002209062,0.015115818,0.021414304,0.015491907,0.02336478,-0.006485007,0.034992162,-0.047407445,0.046173625,-0.028400484,-0.035803843,-0.062046215,-0.003715768,-0.04886658,0.05365607,-0.027114943,-0.046480782,0.000889265,0.026834352,-0.06119449,-0.035608605
0.031712048,0.032181688,0.002900898,0.0662269,-0.060105123,-0.001276807,0.026870113,0.003165937,0.027055752,-0.040783,0.038124353,-0.025781358,-0.031305023,0.010707612,-0.08137258,-0.05695331,-0.083542846,0.000894966,0.017448861,-0.07769278,0.025843596,-0.05813565,-0.037682008,-0.05861384,0.06378427,0.00556255,-0.04495157,0.058827013,0.06363565,-0.000140057,-0.073700994
0.019372726,0.02883782,-0.028577847,0.049368795,-0.06840312,0.00140168,0.042090487,0.044578303,-0.020847708,0.026883898,0.055521358,0.018052876,0.026672654,0.015926437,0.049398784,0.07455732,0.04318488,0.034387287,0.044946715,0.002861178,-0.003355098,0.0571819,0.06738898,-0.009995737,0.014611716,0.040017854,0.061340872,0.002331899,0.049318913,0.04320788,0.03765105
-0.070818804,-0.029956894,-0.072491795,-0.052931383,-0.05497218,0.044325683,-0.007030236,0.03730846,4.12E-05,0.037776925,-0.074494116,0.029789848,-0.01648667,0.015318981,0.0689053,-0.06827158,-0.046420943,0.025500987,0.052588504,-0.053220797,-0.046507135,-0.061084833,-0.014107491,-0.043013807,-0.043662418,-0.035880152,0.002568262,0.018131318,-0.06658124,-0.023784157,0.003802674
0.02302654,0.03099795,0.014697434,-0.03550867,0.026770415,0.0524362,0.05593091,0.036136474,0.062801786,0.076923676,0.061784606,0.02131981,0.06658498,0.07117773,0.07736674,0.06434964,0.069633536,0.017614251,0.04381541,0.057786785,-0.03820245,0.042077024,0.033629395,0.020454543,0.047607068,0.007988641,0.0457482,-0.048154395,0.016317386,0.031358078,0.07602505
0.07738434,0.018865254,0.06823286,-0.012553287,0.03420029,0.023500195,0.015349104,0.00367314,-0.0124773,0.029777337,0.065887585,-0.067661025,-0.03905554,0.03706624,0.031536847,0.002891598,-0.01076165,-0.034708023,0.02020927,-0.00021003,-0.023820456,-0.038348764,-0.023711096,0.021425195,0.067441896,0.026146825,0.039049555,0.026587643,0.068041734,-0.00053557,0.011753886
-0.069008015,-0.013068538,-0.025995413,-0.012803506,-0.045422945,-0.001184762,-0.049717776,0.020746369,-0.09760282,-0.001081334,-0.016332349,0.008970651,0.010633867,-0.082717374,0.026126014,0.008565211,-0.023766855,-0.08343909,0.022742579,-0.047578894,-0.06737931,-0.040563434,-0.07274999,-0.058377624,0.027889185,-0.04494921,0.031078815,-0.058632527,-0.055726998,-0.06303836,-0.06495825
0.018396733,-0.014230832,0.080338955,-0.05612573,-0.04273826,0.038075212,0.038543176,0.025137987,-0.05550472,0.02849353,0.007351575,0.023746135,0.031098459,-0.029610207,0.005575807,-0.015760327,-0.047040444,-0.034566738,-0.027145144,0.00798402,0.026365224,-0.007664097,0.025511399,-0.05789588,0.05179747,0.069971785,-0.022095064,0.040901046,0.038996596,0.040471576,0.003993557
-0.001017312,0.07535827,-0.02495584,0.033837993,0.051403575,-0.030298054,0.0744467,0.030214196,0.029478798,0.012358747,0.035457015,0.09170628,0.007705906,0.032271504,0.031406295,0.015532244,-0.008768232,0.05521276,0.04360033,-0.0044873,-0.020219713,0.020415656,0.024636911,0.017057152,0.024734003,-0.045503482,0.030314935,-0.021363573,0.02740622,-0.035859752,0.003250028
0.058053296,-0.022002514,-0.053390708,-0.046444908,0.037876397,0.04180222,0.038380813,-0.032971468,-0.030068194,0.006575662,0.023289468,-0.005549838,-0.020541828,0.025800666,0.06918213,0.042766437,0.04881659,-0.007195697,-0.06030455,-0.008341149,0.018341864,-0.011963261,-0.000477089,-0.03029239,0.016456714,0.030346498,0.005429876,-0.003455318,0.06515657,0.06702527,-0.003950284
