Kitchen Items,bag,basket,blender,bottle,bowl,cabinet,can,can opener,chopsticks,cooler,cork,cup,drawer,flask,fork,grill,jar,kitchen,knife,ladle,measuring cup,nutcracker,plate,refrigerator,rolling pin,spatula,spoon,straw,teapot,toaster,toothpick
0.061975513,0.06117533,0.003549011,0.07083826,0.08359525,0.07558279,0.046989758,0.040905643,0.07742027,0.072589345,0.02591442,0.067420326,0.08019814,0.0017548404,0.06664958,0.064115286,0.058794376,0.0458363,0.04998404,0.058222238,0.0845468,0.0841147,0.048455235,0.056399014,0.07831556,0.05575354,0.07162545,0.04634085,0.04899698,0.056214925,0.04609624,0.0891279
0.03536197,0.08408936,0.0898221,0.03788419,0.075695515,0.07531203,0.09564109,0.0024640504,0.044855405,0.059122164,0.09532358,0.07092093,0.08239811,0.06600474,0.06962605,0.07666365,0.07829637,0.08697749,0.07493885,0.07730262,0.086198494,0.012436295,0.07905263,0.082661375,0.07506097,0.047656257,0.07933272,0.079886265,0.06695579,0.07581078,0.057562448,0.067142986
0.055034485,0.056442913,0.0725111,-0.00539606,0.046308443,0.03217804,0.04244745,0.04896297,0.045310315,0.019552257,0.06292342,0.06111025,0.06432363,0.06905744,0.012832719,0.0043715457,0.075169995,0.04904755,0.025801865,0.0439709,0.05993855,0.031257264,-0.016873805,0.06672195,0.06820368,0.0065570753,0.06822561,0.055186942,0.03251621,0.024431752,0.04929881,0.046720497
0.078827284,0.03719288,0.0447067,0.05880973,0.077476196,0.037997566,0.08380729,0.02719484,0.053419225,-0.042924587,-0.049107105,0.019151734,0.034532227,0.07147409,-0.002222854,0.017610779,0.03163504,-0.014674084,0.072986186,0.030674491,-5.5195822e-05,0.029297052,0.03565483,0.030602263,0.07732858,-0.016777707,-0.048256915,-0.017884305,-0.035780665,0.0213503,0.045963228,0.056707993
-0.0008832792,0.018572595,0.04312015,0.03785166,-0.020044876,0.0005378178,0.06440339,-0.021599777,0.032746147,0.020478992,0.049915787,-0.015283712,0.042862803,0.035378527,0.054639023,0.049606543,0.026073907,0.046158236,-0.034388423,0.046153862,0.071490504,0.032580927,0.047992703,0.04695592,0.0041216025,0.003850956,0.056025874,0.03332617,0.0026929253,0.043610483,0.030408459,0.031105835
0.07284668,0.03862347,0.08276264,0.048186567,0.06406629,0.05424752,0.035509713,0.022132048,0.062064316,0.059084438,0.04721491,0.040490188,0.061447162,0.027742984,0.058592632,0.070868775,0.055897743,0.034853768,0.07627089,0.06204936,0.07784642,0.028501317,0.06366848,0.049428754,0.031942733,0.01904095,0.073863946,0.03512368,0.05803749,0.07356694,0.070761845,0.05823854
-0.016110001,0.007990225,-0.061835054,-0.07675041,-0.042975254,-0.036105562,-0.017543832,-0.025493093,-0.030782921,-0.012354849,-0.04732851,0.029473033,-0.063371696,-0.06991909,-0.049849678,0.0057027326,-0.03453411,-0.0314809,-0.024760485,0.024289656,-0.051437043,-0.055201598,0.0030382944,-0.029918557,-0.034987736,0.049349245,0.03783325,-0.04656569,-0.067500345,-0.078162335,-0.06898788,-0.04799487
0.011087486,-0.013668994,0.0004745897,0.037960075,-0.010065578,-0.02002565,0.023438243,-0.05977912,-0.020471724,0.001617233,0.0014099702,-0.030407488,-0.026127856,0.05331919,-0.0022463342,-0.022835843,0.042684685,0.02197585,0.0025512236,-0.012607895,-0.0049358006,-0.02613379,-0.011888201,-0.02795467,0.033254847,0.039664213,-0.0053820866,-0.00567936,0.0030523506,-0.0007208212,0.02362045,-0.0015256823
0.08401762,0.05056057,0.026703658,0.05175047,-0.029004645,-0.06840897,0.03689629,0.017329255,0.031882506,-0.06887528,0.031716734,-0.07412992,0.0010087829,0.0030820612,-0.057064276,-0.07767539,-0.024071278,-0.013327724,0.07292679,0.024703022,-0.05590918,-0.036277752,0.006378036,0.0031169574,0.06739644,-0.04358268,0.04677806,-0.019540302,0.051417515,-0.020825183,-0.030578043,-0.08384816
-0.049410906,-0.012567357,0.0023135694,-0.009334498,-0.04027354,-0.050288044,-0.05099396,-0.018077407,-0.046197228,-0.017596861,-0.043012593,-0.052302565,-0.0533862,-0.036216214,-0.044482637,-0.02634272,-0.03529236,-0.019356847,-0.044233464,0.076158814,-0.021174353,-0.083307184,-0.00664148,-0.0035238157,-0.08106771,0.01925503,0.02201782,-0.035323456,-0.021410383,-0.072193,0.0029851107,0.04183971
-0.06969125,-0.040082283,-0.020551056,-0.0573666,-0.056041427,-0.02544862,-0.04062277,-0.036530714,-0.051224317,-0.066862874,-0.04920709,-0.031811155,-0.012455911,-0.026114348,-0.048196092,-0.051488303,-0.03380499,-0.05703342,-0.055358462,-0.021709688,-0.032054614,0.005949207,-0.039761923,-0.0499821,-0.011993283,-0.02833551,-0.011910786,-0.055421744,-0.039219085,-0.047200866,-0.04300884,-0.015735045
0.028398102,0.06262215,0.07582547,0.06818098,0.024319116,0.07727079,0.03706493,-0.03813126,-0.024182593,0.035031468,0.05894457,0.018929258,0.047128674,0.081496626,0.040001746,0.056202587,0.07316028,0.063916154,0.04450452,0.05567389,0.069568865,0.023544831,0.008240418,0.057519175,0.022715388,0.063163966,0.045775857,0.016473237,0.023680605,0.029330157,0.049889434,0.064696774
-0.028891817,-0.03385327,-0.06863728,-0.042029943,-0.046524618,-0.05579459,-0.04883412,-0.030424071,0.035567343,-0.062125415,-0.052286953,-0.07502927,-0.05530474,-0.05862777,-0.076374285,0.018553857,-0.047434893,-0.046822302,-0.050527148,-0.0033612398,-0.055467967,-0.03840887,-0.07005201,-0.041943945,-0.019935548,-0.04131784,-0.03575479,-0.03371632,-0.030109491,-0.04718157,-0.012326648,-0.058968022
-0.04200692,0.07690075,0.008927071,0.04227325,0.01904095,0.0065973974,-0.022907373,-0.004631086,0.054820534,-0.012546416,-0.0027519618,-0.015695795,0.032183036,-0.020645373,0.052406084,0.055072337,-0.0546161,0.0042763813,-0.041662216,0.005244381,0.014420543,-0.0029014982,-0.0032829863,-0.012233994,0.05727503,0.06889267,0.010918298,0.015214462,0.041122817,0.02033329,0.015876807,0.047468796
0.00040032095,-0.048879836,-0.008538072,-0.039359692,0.044457383,0.0821017,0.04316646,0.07283616,-0.035448592,-0.038235255,0.06202959,0.04461079,-0.01684623,-0.02856642,-0.054490086,-0.016735256,0.048308272,-0.03118102,0.027666034,0.037018906,0.030011594,-0.032897,-0.07049109,0.023803763,0.013433348,-0.013682843,0.025811862,0.025111087,0.01802872,0.056730878,-0.041849576,-0.02854813
0.071860105,-0.009125601,0.040970024,0.037097834,0.05318205,0.041559733,0.022379676,0.05338483,0.07821997,0.023970837,-0.054066513,0.030747967,0.031836502,0.037594665,0.020399896,-0.07490014,-0.07582182,0.00095427834,-0.02092425,-0.0016196285,0.045220837,0.038926706,0.04057987,-0.0023862459,0.0014733406,0.04023686,0.008220465,-0.021335658,-0.06606017,-0.013620084,-0.06291684,0.028676014
0.024374297,-0.056447644,0.07089171,0.008781453,0.024571713,0.06519735,0.0738724,0.024234414,0.030992953,0.06661997,-0.05019055,-0.052186657,-0.039499175,0.07979665,0.03402429,0.029644294,0.016282996,0.04395072,0.0016204612,-0.031107383,0.03197871,-0.0536016,0.06352052,0.007439259,-0.029461743,0.020014532,0.024561064,-0.021241667,-0.04226882,0.0073613212,0.03699735,-0.0062212804
0.037662607,0.028129524,-0.053756453,0.02783637,0.048880428,-0.055198874,-0.011455687,-0.053272698,-0.065957434,-0.036213484,0.07111893,-0.026018213,-0.033820115,0.0063041956,0.043191183,-0.04228605,-0.02112537,-0.023387909,-0.013506075,-0.01215464,-0.043560676,-0.062172465,-0.040621754,0.018921174,0.021250354,-0.06052468,-0.060116183,-0.066064306,0.030956907,0.014143475,-0.060116865,-0.060868908
5.383956e-05,-0.01700508,-0.041170467,-1.5038661e-05,0.0065560243,0.0357981,0.04195428,0.019425316,0.028857246,0.056973934,0.030461432,-0.0040224264,0.013936031,0.06448986,-0.04249544,-0.0059469873,0.07659969,0.08533768,-0.016198408,0.011238775,0.02662996,0.023660388,0.005396282,0.03358245,-0.041481044,0.06340907,0.056947365,0.038243026,-0.02325775,0.0012432447,0.0763007,-0.07715686
-0.015915336,-0.052762616,-0.055911604,-0.057299457,-0.035279945,-0.0033368156,-0.01010873,-0.010639387,-0.048487626,-0.047327366,-0.012193365,-0.044372886,0.037790783,-0.085063145,-0.060158942,-0.02601983,0.054868024,-0.032929763,0.008921848,-0.05307189,-0.041835696,0.06617186,0.021056598,0.061233405,-0.042723425,0.060628746,0.011324172,-0.03185952,-0.074573584,0.051420983,0.030135753,-0.02559813
-0.01705084,0.03277727,0.056449138,0.029873777,0.0318135,0.033561695,0.029928774,-0.0099632535,0.0050443914,0.018109597,0.019008359,0.046304796,0.051307917,0.0031953235,0.017967973,0.026397482,-0.016459338,0.022343813,0.020708516,0.03259815,0.001135902,0.077516496,0.026897356,0.023229027,0.024326582,0.050687823,0.021634972,0.040249705,-0.0094066765,0.012411171,-0.013632775,0.024194052
-0.04207271,-0.030148927,-0.03312512,-0.05646785,-0.05191018,-0.044371072,-0.012710757,0.0050673466,0.007296569,-0.040342644,-0.08179568,-0.048070464,-0.05591696,-0.018511796,0.0027311,-0.04629913,-0.03823909,-0.013366539,-0.048507635,-0.0039359615,-0.051762488,-0.051384095,-0.0013208083,-0.060071766,-0.034489635,-0.03587779,-0.006496251,0.0053048683,-0.051625904,0.012600096,-0.0142579125,-0.037326798
-0.053292938,-0.009607267,-0.029245617,0.0052097314,-0.08245026,0.020829614,0.023560567,-0.02602799,-0.075596616,0.025984408,-0.025070513,-0.054525387,-0.040740605,-0.026367288,-0.05848037,0.01711694,-0.08169384,-0.09022816,-0.077818096,-0.03989727,-0.061605163,-0.074557796,0.055207744,0.0052469927,-0.053587724,-0.0023907006,-0.040085427,-0.03717615,0.020922408,0.008742402,-0.031150986,0.020686379
0.062810026,-0.022788618,0.010621748,0.0017736459,-0.06148591,-0.04969437,0.063448615,-0.033074394,-0.046234526,-0.07135227,-0.019786691,-0.060649645,-0.060187045,0.052649654,0.010889162,-0.054894444,-0.07688839,-0.014495666,0.050497502,-0.01157516,-0.04806489,-0.04417245,-0.06962309,0.004463883,-0.032308158,0.0027160055,0.03011795,-0.03870627,-0.003989944,-0.07010403,-0.016528115,-0.063872635
0.016220672,-0.027061636,-0.048285298,-0.062301718,-0.03478698,-0.05074057,-0.07482176,-0.0431692,-0.059217628,-0.051251654,0.005026618,-0.0036283215,-0.037736904,-0.051548183,-0.060033314,-0.044479758,-0.032637157,-0.011343207,-0.0031419208,-0.055171344,-0.058817707,-0.03154151,-0.058437485,-0.050924804,-0.04891897,-0.059642557,-0.046671454,-0.02012066,-0.0570464,-0.054639775,-0.055087447,-0.053957086
0.082816966,-0.086531855,-0.05440118,0.020457607,-0.0097370995,-0.01995345,-0.05938604,-0.0057156226,0.045783382,0.06279798,-0.009631034,-0.003401341,-0.017913442,0.041649602,0.0549598,0.020534296,0.016556954,0.03564261,0.07527431,-0.024135118,0.04932595,-0.009992445,-0.03525184,-0.014224744,0.0076846005,0.0237943,0.058712177,0.014267513,-0.038562104,-0.043725714,0.06442626,0.00964538
0.021935904,-0.052672558,-0.024807557,0.0060628834,-0.07671484,-0.057674274,0.03629345,-0.03399034,-0.070052296,-0.06656772,-0.029328128,-0.058244087,-0.04809648,-0.040885426,-0.038904212,-0.047163427,-0.04035053,-0.072789975,-0.006301611,-0.07477666,5.5175104e-05,-0.061801184,-0.072539,0.020069843,-0.03590798,-0.022915998,-0.042075858,-0.064029835,-0.032353032,-0.045966115,-0.071972094,-0.06397064
0.06339313,0.0702641,0.0045147478,0.034005124,0.03899314,0.061116565,0.03964149,-0.0120002,0.009154271,0.023192896,-0.06068878,-0.016288936,0.072747596,0.009639221,-0.0039356514,0.042958252,-0.021703053,0.06404868,-0.0031215083,0.05447584,0.048113625,0.053237773,-0.0102683,0.05422616,-0.022168864,-0.024686363,0.030730784,0.061417516,0.05974986,0.03235137,-0.033010934,-0.06502124
0.044381414,0.04639126,0.018021427,-0.014038442,0.019078694,0.048607074,-0.01044736,0.029568555,-0.03495015,-0.043659598,0.054402124,-0.04275242,-0.0043649715,0.008714836,0.009919805,-0.0011501162,-0.051591966,0.036903672,0.040037453,0.07490204,0.0011581674,0.01181349,-0.010427276,0.02640569,-0.06565109,0.02313051,-0.007126834,0.018472737,0.02876961,-0.027949752,-0.02702323,0.02951824
-0.05524228,-0.0063948156,0.00120663,0.06762885,0.03462656,0.019018983,-0.08528259,-0.020657334,0.0527081,0.004798366,0.019956883,-0.06781753,0.07084143,-0.06091132,0.06624158,-0.013227932,0.030617263,-0.030458676,-0.078322366,-0.06628382,-0.016436733,0.048520833,0.052897535,0.02843468,-0.062905565,-0.06800941,0.018692592,0.018682767,0.06431349,0.07084978,0.032776948,0.017465718
-0.059882477,-0.045538306,-0.08657761,0.010100757,0.0027982716,-0.06596984,0.04258895,-0.01745889,-0.069667004,-0.0487954,0.04924639,-0.032647587,0.0018118395,-0.078016005,-0.042236663,-0.014212768,-0.019423636,0.015982363,-0.018391473,-0.031287495,-0.038218375,-0.043776106,0.023416536,-0.069082424,-0.052090876,-0.015603517,-0.059746396,-0.023331245,-0.035705976,0.042127237,-0.073640145,-0.015258405
-0.041457858,-0.035308354,-0.07209497,0.061753068,-0.061955668,-0.04521289,-0.06613195,-0.032772508,-0.05910757,-0.054548044,-0.019381694,0.0060389508,-0.08050902,-0.03353927,-0.012291517,-0.004490472,-0.046570648,-0.015109337,-0.018975697,-0.014178409,0.03223108,-0.03920953,-0.03142184,-0.04254177,-0.027319157,-0.04187965,0.011261868,-0.030367581,-0.013509635,-0.011015301,-0.0020437816,-0.0022397593
0.00618733,0.016047655,0.052250393,0.0624108,-0.014954877,-0.00021341057,0.072578005,-0.08307873,-0.052784514,-0.06046701,-0.051297758,0.025062911,-0.009003997,0.07033788,-0.022064146,0.041351184,0.041034274,0.0037025174,0.029231844,-0.035278376,-0.050131217,-0.025831867,-0.035469517,0.03368975,0.010322056,-0.052255854,-0.03683874,-0.0007802564,0.023511197,-0.014816687,-0.046330176,0.004182865
-0.01264391,-0.021686967,-0.03520192,-0.03895928,-0.007027505,-0.023535768,-0.032020517,-0.07073845,-0.06029231,-0.058514666,-0.07369215,-0.027648931,0.005166533,-0.06707397,-0.017832119,-0.01780713,-0.029817251,-0.014562874,-0.020257294,0.02401685,-0.018493194,-0.06772566,0.008361261,-0.0121763665,-0.053543977,-0.049358517,-0.014799693,-0.03704718,-0.058632758,-0.04593547,0.0070468117,-0.0013822439
0.021133611,-0.017238088,-0.069154665,0.069638066,-0.015102746,-0.0054717767,-0.02134586,-0.033153284,-0.061294913,0.042342994,-0.013235793,-0.045170136,0.01925204,0.02291543,-0.039915368,0.060238834,-0.06124624,-0.0021770445,0.01753263,0.061279956,0.053072818,0.04017122,-0.01663914,-0.03484628,-0.0062209433,-0.020855734,0.034152847,0.07035254,0.047279112,-0.07063624,-0.06766531,-0.049557332
0.07379051,0.0033321485,-0.008002107,-0.054199174,-0.011731638,0.043383773,0.07040033,-0.021044796,-0.04713961,-0.041207064,0.0030061128,0.05573679,0.015989872,0.02703759,0.021324541,-0.03820397,-0.001394946,-0.07632679,0.07667419,-0.051341217,-0.02969535,0.008601913,-0.067924105,0.0519507,0.044371355,-0.05270913,-0.03304382,-0.028252948,-0.0044686636,-0.04871492,-0.03130634,-0.07395658
-0.038573805,-0.07245456,-0.063596435,-0.072164826,-0.061173435,0.06373682,-0.014473434,-0.05074615,-0.07780276,0.01117003,0.047525067,-0.027570212,-0.020109173,-0.042102914,-0.06939933,0.0023435536,-0.043554064,-0.021067532,-0.02193142,-0.026248869,-0.0041956054,-0.017915733,-0.074324824,-0.004585624,0.02032499,-0.03982417,-0.05894667,-0.036067314,0.05323761,-0.07396555,-0.056941193,0.035377756
-0.0019759086,0.016452191,0.018501448,-0.0071694865,0.008215818,0.04292319,0.024784166,0.040378142,-0.05101693,-0.028832719,0.009767451,-0.014969772,0.011912193,-0.0037649088,0.0022649192,0.013459583,0.0031850918,-0.033847015,-0.0058620297,0.02463205,-0.0015499876,-0.014355488,-0.04782132,-0.0021373658,0.010706002,-0.016881766,0.00900859,-0.00456378,-0.027876712,0.017314667,0.013374437,0.0025274127
-0.03198867,-0.0275504,-0.045248054,-0.055138286,-0.03543882,-0.024300028,0.008923451,0.065640435,-0.015175919,0.045231055,-0.014305997,-0.0046099937,-0.02539815,-0.016833195,-0.017388364,-0.026732365,-0.027384674,0.0019561648,-0.005330617,-0.008656254,-0.037880965,-0.0351643,-0.018087065,-0.0052974285,-0.044506945,0.003373256,-0.069360815,0.002859516,-0.04423896,-0.011380059,0.041108638,0.015360769
-0.0020249917,0.03121052,0.017868003,0.04438881,-0.015416212,-0.010967457,0.008415427,-0.028596785,0.03600241,0.033462953,0.03109441,-0.043015454,-0.030608043,0.061031897,-0.0060213837,0.053887572,0.026781052,-0.029578723,-0.06553412,0.012137329,0.04073093,0.054800734,-0.0051525105,0.048832815,0.06709278,0.02172181,0.07092704,0.026658127,0.00663292,-0.01025274,0.06375778,0.020526784
0.040032018,-0.0044674478,0.013341681,-0.02290942,0.019927055,0.04246065,0.017736543,-0.0055288845,0.043996196,0.028214905,0.02355612,-0.034232393,-2.253434e-05,0.0035194263,0.038410544,-0.018274412,0.050829105,-0.032335375,0.03741461,0.019233005,0.011522633,0.050778106,-0.056992903,0.04123663,-0.04180476,0.046557866,0.025885632,0.040105015,-0.013253734,-0.034853734,-0.039962724,-0.062893435
-0.05013714,-0.06564664,0.030901367,-0.056120586,-0.057867303,-0.03606313,0.0037829452,-0.022780443,-0.028190894,-0.024456589,-0.013606499,-0.053425923,-0.035481825,0.01628376,-0.052068282,-0.029910482,-0.061242335,-0.07207407,-0.05421973,-0.04441479,-0.0431093,0.027448637,0.021898746,-0.0101599,0.011644972,-0.03399071,0.03545172,-0.017337166,-0.06624354,-0.042195085,-0.056471124,-0.016005637
-0.0062316256,-0.01598075,0.004901059,0.0062453332,0.03556411,-0.055992037,-0.013047096,-0.034306023,0.0094930995,0.005187,-0.005519476,-0.034341853,-0.029366763,-0.018019704,-0.028732084,0.052947763,0.061642103,-0.009622121,0.009717881,0.07686986,-0.014838369,-0.007575933,-0.030968485,-0.050523065,0.041814934,-0.06078794,0.039882608,0.07576744,0.059522208,-0.069249384,-0.07595173,0.0548098
-0.08008825,0.0722785,-0.031217612,-0.04841929,-0.0170578,0.014496489,-0.07036227,-0.006138939,-0.049177933,-0.06948581,-0.0216696,-0.07779091,0.0031907675,-0.08219046,0.04828011,-0.04027166,-0.02437592,-0.050557073,-0.07826047,-0.077181846,-0.028558575,-0.04324544,-0.071434125,0.027101228,-0.02910179,-0.060346056,-0.07830423,-0.054493077,0.07917998,-0.037047658,-0.027245726,-0.016808484
0.023155292,0.040466692,0.014990876,-0.043279186,0.05992275,0.019202363,0.026649684,0.00040713657,0.061073363,0.0154855875,0.07201377,0.069597974,-0.029249387,0.061895277,0.06608075,0.07896493,0.07862627,0.07747223,0.0065406244,0.018265948,-0.020918729,-0.042681765,0.038638826,0.022899903,0.07388893,-0.009789135,0.042100642,0.029074263,0.0096347965,0.04085313,-0.025269369,-0.015378113
0.039668847,0.048655443,0.02881973,0.068346106,0.016651206,0.019068219,-0.022846198,0.01998996,-0.024145324,-0.0082363,0.07082672,0.055621482,0.023306042,0.0035572783,0.06343535,-0.0032149288,-0.02450041,0.034273427,0.041462533,0.051952586,0.025828158,0.0511043,0.024151929,0.029475622,-0.021987423,0.030332081,0.062298983,0.06207382,0.03423617,0.01928395,0.026099052,0.020358237
-0.061952602,-0.03311357,-0.030707298,-0.034776926,-0.08145473,-0.0022153128,-0.03340919,-0.01771143,-0.06264458,0.04784905,-0.006338682,-0.07783168,-0.016970597,-0.01596941,0.05365773,6.103768e-05,-0.011906698,-0.047328766,-0.067789085,-0.00523123,-0.0044916216,-0.007843452,-0.016766552,-0.017514726,-0.07305656,0.038989555,-0.068413556,-0.0556049,-0.055313513,-0.070007496,-0.030321613,0.026767472
0.05369952,-0.049449265,-0.03790904,0.0083144,0.029294653,-0.028960325,-0.086034186,-0.013228282,0.02847908,0.05729431,0.004560577,0.028901761,0.036656052,-0.006929488,0.045186825,0.040353835,-0.0404996,-0.0021614875,-0.0024806054,0.0080187,0.041085348,0.0027992767,0.011963031,-0.022365516,-0.009395593,-0.012918099,0.027163064,0.02956202,-0.007579594,0.04474328,-0.03814613,0.019772058
-0.02023526,-0.04656669,-0.03580758,-0.056131367,-0.05708822,-0.04735113,-0.054499093,0.0106644,0.025536643,-0.063349366,-0.017357498,-0.040511258,-0.018107546,-0.065325074,-0.04449594,-0.07726646,-0.060463354,-0.040887285,-0.053849988,-0.06392753,-0.059727445,-0.0071890336,-0.0053920164,-0.033523533,-0.03515249,-0.056338128,-0.04606413,-0.04457593,-0.073316,-0.017495317,-0.047883965,-0.045891255
-0.0016066595,-0.039969064,-0.06498379,0.048855927,0.01369578,0.021615377,-0.01924893,-0.018163195,0.013212634,-0.038631633,-0.027117642,-0.048573796,0.08860963,0.054690544,-0.026564518,0.076355785,0.031378586,0.025036223,-0.031917073,-0.021062814,0.053839397,0.07293118,-0.06665007,0.026025739,0.073068425,0.06798891,0.029939476,0.04917239,0.068056114,-0.07238105,-0.06878976,0.04246971
0.013608859,-0.03669131,-0.039168082,0.072971664,0.062489353,0.07796843,0.030881748,0.040596686,0.046990763,0.047676954,0.048733883,0.072074525,0.067581564,-0.07373736,0.071271285,0.02223939,0.056436274,0.048011005,0.028530642,0.049256586,0.035421945,0.022500953,0.08382117,0.08191247,0.024697112,0.020153558,0.06914557,0.05616991,0.04574245,0.066300415,0.066547975,0.059322916
-0.026595429,0.04071922,0.0119387265,0.0433498,0.035993468,0.033346348,0.056672398,-0.0481819,0.060351957,0.038784347,-0.046123028,0.012305451,0.06322458,0.04781473,0.005673233,0.041198757,0.022560673,-0.0021118626,-0.011219932,0.047807775,0.049823746,0.07813984,0.037467457,0.0430677,-0.045483336,0.067702316,0.05873719,0.06142689,0.045267142,0.05736768,-0.0002153553,0.051701695
-0.069674954,-0.02904773,0.035345525,0.063191816,-0.027822766,0.033711437,-0.0140222255,0.04015617,-0.078805566,-0.008418154,0.031147761,-0.07290277,0.0048455326,-0.0097142495,0.050799426,0.03188885,0.0031000967,-0.06015747,-0.06767239,-0.023171904,-0.061327614,-0.066218525,0.007011414,-0.0060482486,0.01615964,0.015809104,-0.0045878543,-0.018584922,0.05028612,-0.0041831033,-0.07398773,0.0013215636
0.027611792,0.081051975,0.037374984,0.0141278235,0.034178972,-0.04171041,-0.008649943,-0.0062678135,0.022466624,0.04065286,-0.0006619431,-0.03325523,0.018087681,-0.019966198,-0.013473353,0.0118054515,0.01356819,0.0042307703,0.039306358,0.00805395,-0.025178969,0.012934445,-0.0047048037,-0.025385022,0.013555482,0.05620085,-0.015436771,-0.000100955156,-0.030342352,-0.06562403,0.039100315,0.024720222
0.017272899,0.041810475,0.017293777,-0.06420842,0.030598663,-0.048689336,0.012642604,-0.050684858,-0.050475374,-0.06365265,-0.042524923,0.045322128,-0.0058631557,0.019033112,0.036059465,-0.053569213,-0.021218207,-0.021591345,-4.7636167e-05,-0.05943144,0.019805303,0.054262944,-0.015656356,-0.04605277,-0.0036164508,0.00083866453,-0.038023956,-0.046676572,-0.054805353,-0.07206483,-0.060840163,-0.03850953
-0.08015433,-0.02773236,0.02721855,-0.05469488,0.083508044,0.046731673,-0.049001798,-0.014548481,-0.018986246,-0.0740771,0.024451807,0.014541928,0.07809367,-0.033263393,0.06919978,-0.06671759,-0.0795492,-0.07365015,-0.08152451,-0.0738632,-0.08251664,0.054911546,-0.03569984,-0.04659175,-0.0587859,0.023346357,-0.07485063,-0.05503919,0.059072595,0.071821064,-0.07560148,-0.04953149
0.020260599,-0.015926147,-0.012619585,-0.031919416,0.0043246495,-0.015861487,-0.04276104,-0.04504949,0.0023207692,0.048051104,-0.026773356,-0.050383765,0.04729839,-0.0031057692,0.060882054,-0.022470096,-0.040709436,0.023221212,-0.01652999,0.040921792,0.032980867,0.058088075,0.016227674,0.0023170575,-0.026347695,0.06000287,0.07406787,0.04111641,0.040758073,0.03376735,0.022103045,0.030496987
-0.030837782,0.010849475,0.07122005,-0.033005908,0.010417446,0.06112425,0.03815056,0.01790478,-0.011168805,0.041340053,0.08045057,0.03006063,0.03664643,0.056796372,0.038476568,-0.026945218,0.052332554,0.040701058,0.025988773,-0.022399822,-0.0026357537,-0.015547051,0.030736465,0.009211215,0.025104491,0.05963435,0.022320822,0.042714454,0.033151235,-0.027658544,0.03611465,0.039590858
0.018902399,0.031088468,-0.04596889,0.036419757,-0.04330589,-0.016925827,0.055891518,-0.07935491,-0.056064766,0.058839876,-0.023233686,0.029696286,-0.014743046,0.022547722,0.035704155,0.037332587,0.021405114,-0.010654401,-0.01788923,0.05378375,0.06654955,-0.058923054,-0.006738517,-0.02223646,0.058979277,-0.014890346,0.06662707,0.051547695,0.03917319,0.0382304,0.044335116,0.047655422
0.06449516,0.02112575,-0.027500527,-0.047819264,-0.0032109988,-0.04528974,0.012055847,0.06204875,0.008038816,-0.041788194,-0.018166916,0.015541703,-0.060010504,0.074568294,0.04683623,-0.044369087,-0.006236585,-0.028976202,0.042235155,-0.032851435,-0.044819634,0.005621283,-0.043438282,-0.042802203,-0.019645242,-0.0044065374,-0.025511105,-0.06173347,-0.07343483,-0.0059382664,-0.005203637,-0.049133793
-0.02051276,-0.014998096,-0.019940475,-0.03567597,0.06968579,0.024651924,0.033700794,0.03895128,0.03011706,0.048826132,0.06323772,0.06568773,-0.04060394,0.021569476,0.06821784,0.026271194,0.042173896,-0.010031354,0.050665442,0.069685526,0.045537714,-0.019630184,0.038965914,0.008554492,0.027168129,0.05394966,-0.031746764,0.03326462,0.0038487783,-0.024290012,0.005578811,-4.4323995e-05
0.052583992,0.05994556,0.050221216,0.060443196,0.06961405,0.05704698,0.08432685,-0.051868264,0.07401807,0.023677107,0.025552245,0.07067155,0.06363078,0.076031394,0.069688916,0.03273656,0.066305675,0.08480145,0.060051046,0.076970145,0.07621893,0.05635626,0.079170026,0.050273817,0.045548733,0.074823864,0.05470009,-0.009692958,0.05464331,0.06833457,0.06380512,0.06007
0.07490406,0.026662266,0.049258076,0.041601695,0.038519472,0.016853584,0.018168535,0.014480417,0.060590666,-0.0334618,0.00016901926,0.060025923,0.005682283,0.017561728,-0.014624553,0.019551052,-0.04448132,0.011487347,0.061695535,0.036796905,-0.02644926,-0.01718727,-0.025878645,0.04989336,-0.032405015,0.06112731,-0.04069975,-0.022405526,0.068000056,0.02791406,0.010078231,0.050199963
-0.083691336,0.006472617,0.066593505,-0.04591392,0.06580532,-0.053563602,-0.057238914,0.009064383,-0.008521835,-0.009447113,-0.08107607,-0.004164919,-0.0156625,0.0712717,-0.004649625,0.0018132449,-0.06709029,-0.0056048287,-0.05932548,0.024232514,-0.057480894,-0.046135046,-0.07032848,-0.0010101072,-0.025808409,-0.06703799,-0.07266882,-0.066124216,-0.0016105633,0.006126344,-0.07880161,0.079086326
-0.06892002,-0.090060964,-0.08046031,-0.057622742,-0.075149626,-0.068927504,-0.065374844,-0.09836666,-0.080906585,-0.06855297,-0.049111437,-0.05758893,-0.058135457,-0.06610822,-0.04294651,-0.06386389,-0.056729622,-0.031954713,-0.073751934,-0.053672384,-0.056673687,-0.0684621,-0.038522124,-0.079500996,-0.04760528,-0.06695157,-0.020522231,-0.06454347,-0.0776789,-0.043721166,-0.0555262,-0.07273063
